Probeset	ART_20dpi_control_1	ART_20dpi_control_2	ART_20dpi_control_3
Mtr.10412.1.S1_at	202.953	127.234	167.707
Mtr.10413.1.S1_at	3802.79	3612.5	3532.96
Mtr.10414.1.S1_at	1993.6	2025.01	1977.02
Mtr.10415.1.S1_at	8109.21	7716.72	8038.04
Mtr.10416.1.S1_at	2580.57	2634.83	2801.69
Mtr.10417.1.S1_at	407	445.903	412.042
Mtr.10418.1.S1_at	832.725	762.551	780.84
Mtr.10419.1.S1_at	1349.69	1708.32	1668.1
Mtr.1042.1.S1_at	719.437	634.752	656.894
Mtr.10420.1.S1_at	940.661	880.505	974.964
Mtr.10420.1.S1_a_at	569.97	527.747	584.922
Mtr.10421.1.S1_at	10770.9	10778.3	10914.1
Mtr.10422.1.S1_at	7072.79	6167.94	6097.75
Mtr.10423.1.S1_at	3513	3542.62	3650.46
Mtr.10424.1.S1_at	1971.22	1752.71	2648.19
Mtr.10425.1.S1_at	4318.48	4008.44	5065.33
Mtr.10426.1.S1_at	2897.25	2183.55	2401.57
Mtr.10427.1.S1_at	738.821	530.567	560.649
Mtr.10428.1.S1_at	101.336	149.957	160.937
Mtr.10429.1.S1_at	4055.6	4025.43	4229.8
Mtr.1043.1.S1_at	7.63717	7.54021	7.58001
Mtr.10430.1.S1_at	6.40341	5.58068	5.59548
Mtr.10430.1.S1_s_at	2792.69	2526.48	2658.67
Mtr.10431.1.S1_at	1120.75	1163.02	1269.26
Mtr.10432.1.S1_at	4490.59	3765.32	3730.42
Mtr.10433.1.S1_at	1736.08	1278.82	1450.9
Mtr.10434.1.S1_at	3668.75	4188.48	4140.79
Mtr.10435.1.S1_s_at	1108.35	1366.65	1413.08
Mtr.10436.1.S1_at	6908.95	7651.55	7233.93
Mtr.10437.1.S1_at	8943.54	8370.5	8036.65
Mtr.10438.1.S1_at	15851.6	14685.2	15480.8
Mtr.10439.1.S1_at	555.194	614.502	531.078
Mtr.1044.1.S1_at	70.217	70.8962	53.5265
Mtr.1044.1.S1_s_at	10.9512	8.95298	9.07749
Mtr.10440.1.S1_at	304.021	242.192	245.624
Mtr.10441.1.S1_at	12.5197	13.6692	16.7238
Mtr.10442.1.S1_at	1928.66	1712.15	1617.05
Mtr.10443.1.S1_at	3606.24	3555.09	3521.49
Mtr.10444.1.S1_at	3211.06	3017.68	3231.49
Mtr.10445.1.S1_at	11.6192	14.7372	14.1262
Mtr.10446.1.S1_at	2207.27	1982.19	2179.98
Mtr.10447.1.S1_s_at	26.8636	42.733	29.8678
Mtr.10448.1.S1_at	7039.68	7069.97	6991.93
Mtr.10449.1.S1_at	4034.99	3781.22	3681.38
Mtr.1045.1.S1_at	9.41887	7.5391	6.71775
Mtr.10450.1.S1_at	67.7557	154.422	119.64
Mtr.10451.1.S1_at	370.215	347.177	344.126
Mtr.10452.1.S1_at	16.4364	19.3309	11.9911
Mtr.10453.1.S1_at	7591.68	6577.56	6718.44
Mtr.10454.1.S1_at	815.472	809.758	848.08
Mtr.10455.1.S1_at	890.236	784.848	814.863
Mtr.10456.1.S1_at	35.3395	91.8961	53.8634
Mtr.10457.1.S1_at	26.7426	26.6543	18.1288
Mtr.10458.1.S1_at	9874.24	10357.4	11031.6
Mtr.10459.1.S1_at	767.885	708.661	795.851
Mtr.10460.1.S1_s_at	1663.12	1633.56	1744.36
Mtr.10461.1.S1_at	3648.95	3255.85	3477.29
Mtr.10462.1.S1_at	2747.42	2662.94	3107.26
Mtr.10464.1.S1_at	10.1539	9.86581	11.8703
Mtr.10465.1.S1_at	6237	5715.67	5907.67
Mtr.10466.1.S1_at	1865.31	3091.1	2941.13
Mtr.10467.1.S1_at	6.1882	7.33777	6.52137
Mtr.10468.1.S1_at	226.796	242.016	238.623
Mtr.10469.1.S1_at	2548.71	2518.92	2435.32
Mtr.1047.1.S1_at	7.08208	6.73332	5.8734
Mtr.10470.1.S1_at	4695.52	4197.47	4540.53
Mtr.10471.1.S1_at	122.197	108.064	102.002
Mtr.10472.1.S1_at	1345.24	1169.02	1221.39
Mtr.10473.1.S1_at	4129.78	4547.49	4105.96
Mtr.10474.1.S1_at	8235.41	8074.39	8144.37
Mtr.10475.1.S1_at	403.101	400.034	361.914
Mtr.10476.1.S1_at	6027.2	5827.63	5677.83
Mtr.10477.1.S1_at	3383.85	2862.5	3174.3
Mtr.10478.1.S1_at	7174.31	6384.25	6083.96
Mtr.10479.1.S1_at	3780.49	3582.59	3668.58
Mtr.1048.1.S1_at	10.9106	10.7641	10.2094
Mtr.10480.1.S1_at	3195.76	3117.97	3615.5
Mtr.10481.1.S1_at	11984	11931.5	12877
Mtr.10482.1.S1_at	15.8548	14.6761	15.6354
Mtr.10483.1.S1_at	3151.38	2890	3040.77
Mtr.10484.1.S1_at	3064.26	2699.88	2837.59
Mtr.10485.1.S1_at	2096.12	1960.38	2065.38
Mtr.10486.1.S1_at	3583.19	3196.73	3255.56
Mtr.10487.1.S1_at	9.60698	8.47208	8.42931
Mtr.10488.1.S1_at	833.596	1426.93	1297.35
Mtr.10489.1.S1_s_at	444.145	837.325	719.755
Mtr.1049.1.S1_at	15.0628	8.23566	10.8631
Mtr.10490.1.S1_at	295.115	292.956	325.168
Mtr.10492.1.S1_at	6.3127	7.68456	6.26216
Mtr.10492.1.S1_x_at	148.762	177.407	140.849
Mtr.10493.1.S1_at	3155.01	3323.08	3203.37
Mtr.10494.1.S1_x_at	381.277	407.224	426.355
Mtr.10495.1.S1_at	4297.08	3990.58	4202.94
Mtr.10496.1.S1_at	644.313	591.368	665.968
Mtr.10497.1.S1_at	6.61133	7.38359	5.64529
Mtr.10498.1.S1_at	98.4774	198.399	186.451
Mtr.10499.1.S1_at	9284.2	8815.52	8383.05
Mtr.105.1.S1_at	7.80265	10.214	5.90884
Mtr.10500.1.S1_at	2782.51	2757.09	2839.68
Mtr.10501.1.S1_at	4071.73	4129.4	4328.4
Mtr.10502.1.S1_at	1238.66	1683.33	1596.41
Mtr.10502.1.S1_s_at	1327.51	1889.99	1756.31
Mtr.10503.1.S1_at	5798.85	5092.75	5203.34
Mtr.10504.1.S1_at	314.521	703.178	482.305
Mtr.10505.1.S1_at	257.746	255.566	248.734
Mtr.10506.1.S1_at	3040.99	2670.56	2990.53
Mtr.10507.1.S1_at	6.95309	6.88279	6.90653
Mtr.10507.1.S1_s_at	1159.3	1091.2	1089.06
Mtr.10508.1.S1_at	1198.62	1403.49	1351.47
Mtr.10509.1.S1_at	1832.9	1477.46	1472.86
Mtr.1051.1.S1_at	10.8744	8.20766	8.22629
Mtr.10510.1.S1_s_at	13.9306	14.1218	15.3151
Mtr.10511.1.S1_at	1516.34	1493.48	1504.61
Mtr.10512.1.S1_at	25.9523	28.9222	28.5412
Mtr.10512.1.S1_s_at	1031.19	1091.59	1002.11
Mtr.10513.1.S1_at	2674.19	4349.19	4066.89
Mtr.10514.1.S1_at	1135.21	1290.2	1282.66
Mtr.10515.1.S1_at	1157.35	1191.78	1211.14
Mtr.10516.1.S1_at	3959.51	4034.77	3869.18
Mtr.10517.1.S1_at	1572.74	3625.65	2920.1
Mtr.10518.1.S1_at	1114.71	1092.32	963.673
Mtr.10519.1.S1_at	2241.5	1946.94	2082.69
Mtr.1052.1.S1_at	8.52287	13.4499	11.5751
Mtr.10520.1.S1_s_at	77.6833	75.3609	73.1848
Mtr.10522.1.S1_s_at	24.0365	28.9806	21.2785
Mtr.10523.1.S1_at	3400.82	3283.65	3496.67
Mtr.10524.1.S1_at	7272.62	6830.21	7007.52
Mtr.10525.1.S1_at	2604.74	1994.32	2303.29
Mtr.10526.1.S1_at	1064.99	937.925	943.32
Mtr.10527.1.S1_at	3253.33	3212.5	3290.97
Mtr.10528.1.S1_at	42.0938	28.4821	46.7055
Mtr.10529.1.S1_at	1844.99	2050.26	1806.42
Mtr.10531.1.S1_at	3418.5	3295.09	3282.91
Mtr.10532.1.S1_s_at	13.9135	14.055	19.885
Mtr.10533.1.S1_at	1342.3	1208.64	1318.93
Mtr.10534.1.S1_at	4846.07	4519.49	4527.99
Mtr.10535.1.S1_at	2014.95	2119.68	2129.65
Mtr.10536.1.S1_at	181.9	1412.3	761.966
Mtr.10537.1.S1_at	4546.91	4075.08	3940.36
Mtr.10538.1.S1_at	3672.08	3459.17	3520.9
Mtr.10539.1.S1_at	1758.46	1525.42	1587.87
Mtr.1054.1.S1_at	13.3446	12.3216	14.4866
Mtr.10540.1.S1_at	3124.81	3103.69	3091.47
Mtr.10541.1.S1_s_at	31.263	21.2497	23.604
Mtr.10542.1.S1_at	3683.71	4540.44	4220.44
Mtr.10543.1.S1_at	865.858	741.39	777.163
Mtr.10544.1.S1_at	1130.89	1002.3	1061.83
Mtr.10545.1.S1_at	98.9423	88.3071	84.3061
Mtr.10547.1.S1_s_at	1152.54	2579.44	2060.01
Mtr.10548.1.S1_at	834.277	859.104	855.147
Mtr.10549.1.S1_at	5395.55	4717.67	4808.34
Mtr.1055.1.S1_at	7.44852	6.27126	7.34288
Mtr.1055.1.S1_x_at	9.77442	9.78622	7.3553
Mtr.10550.1.S1_at	1994.51	1762.35	1824.93
Mtr.10551.1.S1_at	2245.41	2195.21	2160.14
Mtr.10552.1.S1_at	63.4662	58.1773	60.4149
Mtr.10553.1.S1_at	100.434	102.049	117.382
Mtr.10554.1.S1_at	910.743	855.172	900.395
Mtr.10555.1.S1_at	15.7032	18.1432	16.2587
Mtr.10556.1.S1_at	1471.26	1884.87	1703.32
Mtr.10557.1.S1_at	2240.83	3287.9	2789.29
Mtr.10558.1.S1_at	8.19522	10.0378	10.2735
Mtr.10559.1.S1_at	5.67621	6.48034	5.74677
Mtr.10559.1.S1_x_at	6.96205	6.45644	10.3988
Mtr.10560.1.S1_at	652.713	629.683	633.131
Mtr.10561.1.S1_at	901.023	936.175	932.497
Mtr.10562.1.S1_at	6.74977	5.87755	6.49442
Mtr.10563.1.S1_at	3265.07	3795.43	3343.41
Mtr.10564.1.S1_at	10.5446	15.7941	20.1961
Mtr.10565.1.S1_at	4599.56	4067.9	4236.45
Mtr.10566.1.S1_at	267.215	220.596	217.024
Mtr.10567.1.S1_at	5.7023	7.57279	6.42281
Mtr.10567.1.S1_s_at	118.283	108.087	110.536
Mtr.10568.1.S1_at	1477.84	1299.81	1414.05
Mtr.10569.1.S1_at	699.829	570.922	605.221
Mtr.1057.1.S1_at	5.96896	4.65212	6.40309
Mtr.10570.1.S1_at	372.903	294.183	310.569
Mtr.10571.1.S1_at	4198.65	3643.42	3835.56
Mtr.10572.1.S1_at	10456.3	10159.5	10989.4
Mtr.10573.1.S1_at	3623.96	4252.07	3605.22
Mtr.10574.1.S1_at	7.35771	5.19176	6.68334
Mtr.10575.1.S1_at	2128.01	3491.23	3023.67
Mtr.10576.1.S1_at	2859.77	2787.19	2800.4
Mtr.10578.1.S1_at	6.78744	7.059	5.66525
Mtr.10579.1.S1_at	1661.01	1531.5	1538.71
Mtr.1058.1.S1_at	6.33488	7.29379	6.31111
Mtr.10580.1.S1_at	6.99473	7.875	7.07157
Mtr.10581.1.S1_at	1264.5	1151.25	1215.97
Mtr.10582.1.S1_at	770.088	681.786	667.528
Mtr.10583.1.S1_at	312.265	283.26	276.473
Mtr.10584.1.S1_at	2958.83	2884.36	3011.66
Mtr.10585.1.S1_at	1159.43	2471.41	2751.63
Mtr.10586.1.S1_at	2426.61	2261.15	2125.44
Mtr.10587.1.S1_at	3481.8	3533.7	3412.26
Mtr.10588.1.S1_at	2430.66	2334.16	2405.77
Mtr.1059.1.S1_at	10.6029	9.87385	11.0249
Mtr.10590.1.S1_at	1350.22	1290.15	1413.88
Mtr.10591.1.S1_at	5192.62	5032.5	4951.59
Mtr.10592.1.S1_at	2047.92	2757.15	2448.51
Mtr.10593.1.S1_at	1135.22	2031.33	1034.4
Mtr.10594.1.S1_at	3986.85	4215.5	4207.52
Mtr.10595.1.S1_at	61.8665	51.2306	50.0136
Mtr.10595.1.S1_s_at	627.805	541.893	552.163
Mtr.10596.1.S1_at	2703.36	2433.5	2386.83
Mtr.10597.1.S1_at	260.162	706.242	415.658
Mtr.10598.1.S1_at	1747.05	2543	2163.67
Mtr.10599.1.S1_at	3351.51	3054.78	3480.15
Mtr.106.1.S1_at	5.59433	5.71074	7.24264
Mtr.1060.1.S1_at	14.5329	10.6204	9.40049
Mtr.10600.1.S1_at	2564.37	2287.37	2246.15
Mtr.10601.1.S1_at	960.04	862.371	937.912
Mtr.10602.1.S1_at	654.909	1315.23	1202.11
Mtr.10603.1.S1_at	1345.01	1219.11	1347.7
Mtr.10604.1.S1_at	10548.7	9334.49	10758.3
Mtr.10605.1.S1_at	1019.82	984.073	1010.23
Mtr.10606.1.S1_at	4400.21	4320.74	4296.55
Mtr.10607.1.S1_at	1470.73	1201.42	1323
Mtr.10608.1.S1_at	3978.8	3973.28	4041.07
Mtr.10609.1.S1_at	673.709	727.712	712.905
Mtr.10610.1.S1_at	2763.13	2751.63	2856.41
Mtr.10611.1.S1_at	6766.15	5693.07	5670.9
Mtr.10612.1.S1_at	2345.12	2051.29	2101.78
Mtr.10613.1.S1_at	1852.99	2948.35	2691.09
Mtr.10615.1.S1_at	395.347	336.025	348.333
Mtr.10616.1.S1_at	1570.17	1589.19	1663.27
Mtr.10617.1.S1_at	1449.9	1274.26	1323.91
Mtr.10618.1.S1_at	164.116	213.288	204.211
Mtr.10618.1.S1_x_at	196.846	210.569	209.695
Mtr.10619.1.S1_at	877.717	1192.01	998.351
Mtr.1062.1.S1_at	10.8405	7.63445	8.71846
Mtr.10620.1.S1_at	322.615	410.549	374.907
Mtr.10620.1.S1_s_at	322.352	497.216	410.969
Mtr.10621.1.S1_at	2142.65	1979.39	2068.01
Mtr.10622.1.S1_at	357.133	298.564	316.145
Mtr.10623.1.S1_at	3775.83	3247.01	3648
Mtr.10624.1.S1_s_at	637.493	786.861	726.986
Mtr.10625.1.S1_at	161.823	193.559	167.322
Mtr.10626.1.S1_at	609.533	522.562	677.243
Mtr.10627.1.S1_at	1442.97	1279.23	1373.8
Mtr.10628.1.S1_at	170.951	157.911	167.685
Mtr.10629.1.S1_at	6.3164	6.39573	7.28459
Mtr.1063.1.S1_at	8.19632	9.78859	8.33575
Mtr.10630.1.S1_at	6442.78	5906.38	6123.85
Mtr.10631.1.S1_at	1657.02	1443.25	1447.63
Mtr.10632.1.S1_at	101.631	93.7015	77.7573
Mtr.10633.1.S1_at	1709.54	2147.04	1895.48
Mtr.10634.1.S1_at	107.968	123.09	96.7943
Mtr.10635.1.S1_at	1918.34	1767.48	1748.2
Mtr.10636.1.S1_at	1875.99	2027.33	2559.77
Mtr.10637.1.S1_at	258.103	214.935	182.587
Mtr.10639.1.S1_at	2198.21	1911.18	1926.25
Mtr.1064.1.S1_at	6.64615	6.9425	7.05008
Mtr.1064.1.S1_s_at	8.56351	7.60868	7.79638
Mtr.10640.1.S1_at	1350.6	1234.24	1241.94
Mtr.10641.1.S1_at	1993.21	2490.16	2380.11
Mtr.10642.1.S1_at	759.89	970.115	770.326
Mtr.10643.1.S1_at	3256.91	2802.48	2964.47
Mtr.10644.1.S1_at	1287.97	1231.2	1248.67
Mtr.10645.1.S1_at	1827.83	1703.09	1828.32
Mtr.10646.1.S1_at	755.305	661.923	669.752
Mtr.10647.1.S1_at	1547.82	1431.41	1262.32
Mtr.10648.1.S1_at	32.7422	37.2881	33.9731
Mtr.10649.1.S1_at	122.689	182.544	141.244
Mtr.1065.1.S1_s_at	7.05029	6.52282	7.69824
Mtr.10650.1.S1_at	8.19632	10.7523	9.91506
Mtr.10651.1.S1_at	1937.52	2699.85	2325.14
Mtr.10652.1.S1_at	797.792	553.78	675.759
Mtr.10654.1.S1_at	480.524	512.203	508.308
Mtr.10654.1.S1_s_at	666.134	680.418	663.957
Mtr.10655.1.S1_at	570.853	486.127	527.492
Mtr.10656.1.S1_at	1352.83	1196.17	1253.43
Mtr.10657.1.S1_at	8.00634	7.68386	7.76955
Mtr.10658.1.S1_at	1459.29	1409.59	1501.04
Mtr.10659.1.S1_at	8.31282	10.2254	10.2379
Mtr.10659.1.S1_s_at	1537.37	1194.72	1405.77
Mtr.1066.1.S1_at	8.53852	6.65392	7.91082
Mtr.10660.1.S1_at	4102.7	3665.93	3604.8
Mtr.10661.1.S1_at	1454.63	1486.6	1429.64
Mtr.10662.1.S1_at	282.711	195.179	222.842
Mtr.10663.1.S1_at	3142.97	3895.42	3498.68
Mtr.10664.1.S1_s_at	1390.68	1340.71	1282.62
Mtr.10665.1.S1_at	720.194	543.646	627.436
Mtr.10666.1.S1_at	1575.57	1478.34	1489.44
Mtr.10667.1.S1_at	2137.61	2371.83	2435.27
Mtr.10668.1.S1_at	3255.8	3029.35	3137.83
Mtr.10669.1.S1_at	1367.62	1091.6	1094.85
Mtr.1067.1.S1_at	21.3072	20.4107	18.9773
Mtr.1067.1.S1_x_at	39.1495	34.8419	29.439
Mtr.10670.1.S1_at	120.616	148.346	123.677
Mtr.10671.1.S1_at	777.922	946.043	878.88
Mtr.10672.1.S1_s_at	197.639	347.188	283.234
Mtr.10673.1.S1_s_at	1851.47	1802.51	1683.16
Mtr.10674.1.S1_at	35.0541	43.0438	25.6725
Mtr.10675.1.S1_at	1587.2	1594.66	1603.84
Mtr.10676.1.S1_at	5330.38	4938.45	5100.66
Mtr.10677.1.S1_at	179.539	212.761	203.255
Mtr.10678.1.S1_at	399.882	587.558	473.453
Mtr.10679.1.S1_at	157.251	134.382	154.891
Mtr.1068.1.S1_at	71.4754	54.353	57.6098
Mtr.1068.1.S1_s_at	34.6712	29.4734	38.5635
Mtr.1068.1.S1_x_at	24.0555	18.0809	19.6749
Mtr.10680.1.S1_s_at	34.2194	35.7772	37.8715
Mtr.10681.1.S1_at	11.3619	12.6493	14.1262
Mtr.10681.1.S1_s_at	9.78398	8.05524	11.6008
Mtr.10682.1.S1_at	2634.06	2410.46	2449.84
Mtr.10683.1.S1_at	2303.23	2147.01	2269.15
Mtr.10684.1.S1_at	8.19632	8.24793	8.20118
Mtr.10685.1.S1_at	325.344	299.438	321.735
Mtr.10686.1.S1_at	1787.99	1826.77	1962.6
Mtr.10687.1.S1_at	542.046	658.163	560.061
Mtr.10688.1.S1_at	2432.55	2030.99	2196.68
Mtr.10689.1.S1_at	1576.73	1603.52	1779.48
Mtr.10690.1.S1_at	753.351	717.681	757.308
Mtr.10691.1.S1_at	6088.11	6001.41	6862.16
Mtr.10692.1.S1_at	2091.19	1520.18	1772.15
Mtr.10693.1.S1_at	8.47503	9.34243	9.7539
Mtr.10694.1.S1_at	2601.52	2318.91	2355.06
Mtr.10695.1.S1_at	10.6465	10.5259	9.37399
Mtr.10695.1.S1_s_at	63.4462	48.8313	51.2428
Mtr.10696.1.S1_at	1561.8	3460.35	3310.96
Mtr.10697.1.S1_at	2854.96	2694.8	2900.42
Mtr.10699.1.S1_at	3123.72	3010.36	2989.55
Mtr.107.1.S1_at	119.779	158.526	134.448
Mtr.107.1.S1_s_at	24.8392	19.5838	30.9121
Mtr.1070.1.S1_at	11.3856	11.6984	11.5341
Mtr.10700.1.S1_at	797.976	972.911	1063.86
Mtr.10701.1.S1_at	585.578	635.016	785.161
Mtr.10702.1.S1_at	1192.87	1538.79	1514.24
Mtr.10703.1.S1_at	483.311	481.558	453.303
Mtr.10704.1.S1_at	5.88399	6.56054	7.33208
Mtr.10705.1.S1_at	101.134	82.1484	78.8946
Mtr.10706.1.S1_at	2201.54	1724.7	2022.44
Mtr.10707.1.S1_at	5365.97	4858.69	5757.34
Mtr.10708.1.S1_at	1650.86	1513.72	1531.17
Mtr.10709.1.S1_at	124.551	113.186	102.252
Mtr.1071.1.S1_at	710.434	805.105	741.721
Mtr.10710.1.S1_at	5.96896	5.75616	7.03745
Mtr.10710.1.S1_s_at	313.103	339.108	304.863
Mtr.10711.1.S1_at	4196.8	3595.93	3541.98
Mtr.10712.1.S1_at	795.925	883.478	892.905
Mtr.10713.1.S1_at	8.46768	13.3121	9.62904
Mtr.10713.1.S1_s_at	439.632	544.718	511.757
Mtr.10714.1.S1_at	645.799	1549.88	1473.21
Mtr.10715.1.S1_at	22.4908	18.1159	19.6017
Mtr.10716.1.S1_at	31.9214	56.9702	59.918
Mtr.10717.1.S1_at	1112.34	1048.6	1031.18
Mtr.10718.1.S1_at	1076.63	1141.26	970.843
Mtr.10719.1.S1_at	7.32299	7.52029	7.39203
Mtr.1072.1.S1_at	6.19176	5.99237	5.98137
Mtr.1072.1.S1_x_at	6.64798	5.9591	5.94963
Mtr.10720.1.S1_at	1849.24	1721.01	1799.23
Mtr.10721.1.S1_at	692.265	635.91	679.191
Mtr.10722.1.S1_at	129.591	193.256	145.952
Mtr.10723.1.S1_at	9094.59	8326.28	9019.1
Mtr.10724.1.S1_s_at	138.524	117.057	116.465
Mtr.10725.1.S1_at	901.001	729.688	845.916
Mtr.10726.1.S1_at	2578.05	3618.23	3299.02
Mtr.10727.1.S1_at	1648.57	1301.71	1456.01
Mtr.10728.1.S1_at	2020.38	1754.34	1729.8
Mtr.10729.1.S1_at	970.901	992.212	945.815
Mtr.1073.1.S1_at	40.3229	42.3344	46.8943
Mtr.10730.1.S1_at	645.762	649.799	578.435
Mtr.10731.1.S1_at	1178.44	1005	1121.97
Mtr.10732.1.S1_at	106.492	131.91	92.481
Mtr.10733.1.S1_at	1372.26	975.674	1194.96
Mtr.10734.1.S1_at	4398.17	4616.94	4584.35
Mtr.10735.1.S1_at	9.16547	8.57661	7.29387
Mtr.10736.1.S1_at	1502.81	1753.13	1710.43
Mtr.10737.1.S1_at	868.76	833.781	783.815
Mtr.10738.1.S1_at	2063.56	2539.39	2480.89
Mtr.10739.1.S1_at	45.4394	52.5189	50.1617
Mtr.1074.1.S1_at	5.96486	7.50632	6.33672
Mtr.10740.1.S1_at	297.584	303.996	288.254
Mtr.10741.1.S1_at	6.42094	6.75365	5.75772
Mtr.10741.1.S1_s_at	201.296	230.011	225.787
Mtr.10742.1.S1_at	2195.06	2341.26	2265.34
Mtr.10743.1.S1_at	2853.83	3272.65	3430.95
Mtr.10744.1.S1_at	1031.75	1503.04	1383.53
Mtr.10745.1.S1_at	1040.5	889.605	936.967
Mtr.10746.1.S1_at	847.661	612.188	621.078
Mtr.10747.1.S1_at	827.206	1268.04	1044.63
Mtr.10748.1.S1_at	1987.39	1844	1863.36
Mtr.10749.1.S1_at	946.751	977.906	1034.95
Mtr.1075.1.S1_at	15.5032	16.8672	14.627
Mtr.10750.1.S1_at	281.719	306.773	317.094
Mtr.10751.1.S1_at	2975.2	2743.18	2948.87
Mtr.10752.1.S1_at	2360.08	4210.81	3417.1
Mtr.10753.1.S1_at	127.75	103.939	128.156
Mtr.10754.1.S1_at	183.484	165.384	178.069
Mtr.10755.1.S1_at	24.3842	32.1539	38.39
Mtr.10756.1.S1_at	1385.67	1215.34	1282.83
Mtr.10757.1.S1_at	7.78517	13.1995	11.1957
Mtr.10758.1.S1_at	1233.51	854.084	916.792
Mtr.1076.1.S1_at	773.117	628.256	550.335
Mtr.10760.1.S1_at	1582.16	2481.44	2048.98
Mtr.10761.1.S1_s_at	291.141	348.872	367.594
Mtr.10762.1.S1_at	523.581	442.865	441.044
Mtr.10763.1.S1_at	2102.14	1990.41	1940.65
Mtr.10764.1.S1_at	1014.27	562.313	680.475
Mtr.10765.1.S1_at	1221.34	1170	1260.63
Mtr.10766.1.S1_s_at	450.767	361.724	406.8
Mtr.10767.1.S1_at	184.964	167.76	172.959
Mtr.10768.1.S1_at	1919.84	2292.75	2274.49
Mtr.10769.1.S1_at	593.2	322.837	399.36
Mtr.1077.1.S1_at	7.99682	8.55901	8.36889
Mtr.10770.1.S1_at	1595.94	1695.41	1677.92
Mtr.10771.1.S1_at	69.1508	64.1402	67.4595
Mtr.10772.1.S1_at	1646.39	1481.25	1603.32
Mtr.10773.1.S1_at	524.914	512.631	523.755
Mtr.10774.1.S1_at	1202.66	1082.19	1187.35
Mtr.10775.1.S1_at	596.594	625.768	624.971
Mtr.10776.1.S1_at	699.922	609.466	597.514
Mtr.10777.1.S1_at	29.7407	37.7529	17.6706
Mtr.10778.1.S1_at	66.3117	81.6673	54.4835
Mtr.10779.1.S1_at	1462.16	1248.18	1478.07
Mtr.1078.1.S1_at	10.8424	9.73539	14.5594
Mtr.10780.1.S1_at	23.0571	167.682	147.743
Mtr.10781.1.S1_at	841.729	853.157	833.039
Mtr.10782.1.S1_at	150.671	146.837	137.92
Mtr.10783.1.S1_at	8.90885	6.35464	6.13751
Mtr.10784.1.S1_at	5.89493	8.02379	6.79133
Mtr.10785.1.S1_at	8.11153	7.29473	9.34709
Mtr.10786.1.S1_at	765.395	635.801	680.177
Mtr.10787.1.S1_at	365.847	356.088	378.826
Mtr.10788.1.S1_at	1346.53	1468.46	1572.75
Mtr.10789.1.S1_at	138.748	103.789	132.599
Mtr.1079.1.S1_at	8.42424	7.32806	6.85793
Mtr.10790.1.S1_at	157.065	135.608	138.028
Mtr.10791.1.S1_at	1836.76	1785.68	1728.35
Mtr.10792.1.S1_at	1246.73	1319.27	1504.5
Mtr.10793.1.S1_at	1498.1	1535.47	1414.87
Mtr.10794.1.S1_at	1612.26	1524.69	1485.73
Mtr.10795.1.S1_at	184.881	160.601	170.53
Mtr.10796.1.S1_at	2858.73	2803.16	3030.52
Mtr.10797.1.S1_at	8.34171	7.72115	8.00336
Mtr.10798.1.S1_at	2362.57	2775.45	2749.49
Mtr.10799.1.S1_at	129.56	162.88	159.795
Mtr.1080.1.S1_at	11.4225	12.6099	18.3327
Mtr.10800.1.S1_at	57.3993	109.508	93.6324
Mtr.10800.1.S1_s_at	259.381	305.44	272.998
Mtr.10801.1.S1_at	3353.34	3192.78	3452.55
Mtr.10802.1.S1_at	1605.46	1502.06	1437.63
Mtr.10803.1.S1_at	2998.09	2935.52	3165.76
Mtr.10804.1.S1_at	19.0316	19.0192	21.4265
Mtr.10805.1.S1_at	723.746	1436.54	1233.51
Mtr.10806.1.S1_at	989.925	980.315	976.288
Mtr.10807.1.S1_at	358.011	363.479	350.114
Mtr.10808.1.S1_at	976.183	2549.74	2498.33
Mtr.10809.1.S1_at	51.0202	37.5117	44.1631
Mtr.1081.1.S1_at	487.316	459.286	473.069
Mtr.10810.1.S1_at	1611.42	1383.34	1415.07
Mtr.10811.1.S1_at	794.695	764.422	790.864
Mtr.10812.1.S1_at	148.324	1519.74	542.805
Mtr.10814.1.S1_at	980.84	993.395	1042.73
Mtr.10815.1.S1_at	54.8606	77.9995	82.9699
Mtr.10816.1.S1_at	9.59577	9.70028	12.4638
Mtr.10817.1.S1_at	482.799	883.104	1350.74
Mtr.10818.1.S1_at	1121.21	1102.02	1119.15
Mtr.10819.1.S1_at	3024.02	2501.21	2516.49
Mtr.1082.1.S1_at	1535.31	1307.35	1367.74
Mtr.10820.1.S1_at	8.57486	7.22909	6.66011
Mtr.10821.1.S1_at	62.257	32.3266	44.447
Mtr.10822.1.S1_at	811.27	544.396	654.115
Mtr.10823.1.S1_s_at	18.5857	15.3515	13.6509
Mtr.10824.1.S1_at	564.326	531.249	549.811
Mtr.10825.1.S1_at	17.7944	21.5176	29.0277
Mtr.10826.1.S1_at	670.592	512.473	589.487
Mtr.10827.1.S1_at	3233.95	2874.85	2840.27
Mtr.10828.1.S1_at	25.4664	20.3039	18.1254
Mtr.10829.1.S1_at	356.311	219.12	287.816
Mtr.1083.1.S1_at	540.173	456.381	489.511
Mtr.10830.1.S1_at	64.8175	68.9799	65.8224
Mtr.10831.1.S1_at	27.654	34.9193	33.9955
Mtr.10832.1.S1_at	1703.33	1394.83	1459.18
Mtr.10833.1.S1_a_at	2120.57	1847.15	1866.18
Mtr.10834.1.S1_at	1859.26	1882.94	2251.2
